timestamp	run_name	size_bytes	gcs_uri	status
2026-06-21T15:50:13-04:00	cat7b_xl500k_r256_lr1e-4_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr1e-4_s1	OK
2026-06-21T15:50:27-04:00	cat7b_x26_r128_lr1e-4_s2	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r128_lr1e-4_s2	OK
2026-06-21T15:50:45-04:00	cat7b_xl500k_r256_lr2e-5_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr2e-5_s0	OK
2026-06-21T15:51:15-04:00	cat7b_xl500k_r256_lr2e-5_s2	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr2e-5_s2	OK
2026-06-21T15:51:28-04:00	cat7b_x26_r128_lr2e-4_s2	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r128_lr2e-4_s2	OK
2026-06-21T15:51:45-04:00	cat7b_xl500k_r256_lr5e-5_s0	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr5e-5_s0	OK
2026-06-21T15:52:17-04:00	cat7b_xl500k_r256_lr5e-5_s1	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_xl500k_r256_lr5e-5_s1	OK
2026-06-21T15:52:26-04:00	cat7b_x26_r128_lr2e-5_s2	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r128_lr2e-5_s2	OK
2026-06-21T15:53:11-04:00	cat7b_x26_r128_lr4e-4_s2	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r128_lr4e-4_s2	OK
2026-06-21T15:53:56-04:00	cat7b_x26_r128_lr5e-5_s2	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r128_lr5e-5_s2	OK
2026-06-21T15:54:34-04:00	cat7b_x26_r128_lr8e-4_s2	1291899160	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r128_lr8e-4_s2	OK
2026-06-21T15:54:43-04:00	cat7b_x26_r16_lr1e-4_s2	161533192	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r16_lr1e-4_s2	OK
2026-06-21T15:54:47-04:00	cat7b_x26_r16_lr2e-4_s2	161533192	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r16_lr2e-4_s2	OK
2026-06-21T15:54:52-04:00	cat7b_x26_r16_lr2e-5_s2	161533192	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r16_lr2e-5_s2	OK
2026-06-21T15:54:57-04:00	cat7b_x26_r16_lr4e-4_s2	161533192	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r16_lr4e-4_s2	OK
2026-06-21T15:55:01-04:00	cat7b_x26_r16_lr5e-5_s0	161533192	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r16_lr5e-5_s0	OK
2026-06-21T15:55:05-04:00	cat7b_x26_r16_lr5e-5_s2	161533192	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r16_lr5e-5_s2	OK
